-3.972526901230693519e-01 1.412057073406141727e+00 -1.126646230383831160e+00 -2.568327484687564222e-01 -1.027385000103520518e+00 7.263535768431815809e-01 -1.000164126432291578e+00 2.383449032227086956e-02 -5.111423114057382922e-01 -4.753316403552332314e-02 -1.490674051699758307e+00 4.158412406668113848e-01 -8.364869132620168513e-01
8.784634211423261729e-02 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 1.371293316929537376e+00 -3.817250320193280366e+00 6.768907579920692141e-01 -1.049006395711785888e+00 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 -8.848201444333076825e-04 -7.757600752702682456e-01
-3.953793067276314410e-01 1.201426790709316572e+00 -6.900659495723957537e-01 -2.568327484687564222e-01 -9.420227824155112950e-01 8.279181470346207439e-01 -9.392454661006376382e-01 2.599147202314840421e-01 -6.262490526587585205e-01 -9.141233711588688804e-01 -3.986018488073444499e-01 4.480771345717912135e-01 -1.347144414556266767e+00
-4.037591489371842313e-01 3.097099334980743190e+00 -1.022278553826215131e+00 -2.568327484687564222e-01 -1.095674774253927897e+00 3.511289147470316174e-01 -1.480346507870035744e+00 2.364762059384446502e+00 -6.262490526587585205e-01 -3.303785788605042018e-01 -2.620928234457941541e-01 4.005212118802862209e-01 -8.806518863469249281e-01
-3.486920787773573616e-01 -4.836154708652846690e-01 -7.209352623570426388e-01 -2.568327484687564222e-01 -4.554581415938590006e-01 3.467186352981599384e+00 5.013016782125954141e-01 -4.171576583821759443e-01 -1.658220876466776350e-01 -5.951700310370819924e-01 -4.896078657150468305e-01 2.895573922667737388e-01 -1.119418772087209302e+00
-1.480656108578292107e-01 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 2.189033781414132518e-01 -5.587203598846094410e-01 -9.714965215703368351e-01 -8.024258063221477791e-03 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 1.696568891944551793e-01 8.269658906763298345e-02
-3.910041059463831292e-01 -4.836154708652846690e-01 -7.561962843037567383e-02 -2.568327484687564222e-01 -5.835014681258728908e-01 -5.305079792758768953e-01 -1.673852840688231369e+00 1.011634647316391050e-01 -6.262490526587585205e-01 -7.757096575211123168e-01 5.642823573116088204e-02 4.480771345717912135e-01 -2.582017969315015260e-01
-3.983221114135824803e-01 -4.836154708652846690e-01 -1.270703023378850327e+00 -2.568327484687564222e-01 -5.920376898946737576e-01 -1.736213645754033919e-01 -2.440560481982314844e-01 -5.633824090988707178e-01 -7.413557939117787488e-01 -1.281220611676397336e+00 -3.075958318996437346e-01 4.480771345717912135e-01 -4.541838649957812279e-01
-3.870070490662383400e-01 -4.836154708652846690e-01 -2.079166832217197725e-01 -2.568327484687564222e-01 2.359758216790151242e-01 -7.900618808762214229e-01 -5.378989980332691268e-01 -6.700056505995433120e-01 -3.960355701527180639e-01 -8.965907688179707014e-02 3.294462864542631042e-01 4.480771345717912135e-01 -1.008640803165163219e-01
-3.914158385607650614e-01 -4.836154708652846690e-01 -3.740229853486293221e-01 -2.568327484687564222e-01 -3.188785932930441880e-01 -5.869327404933430969e-01 9.922344114735728304e-01 -8.055286236077987549e-01 -5.111423114057382922e-01 -1.317849897280708171e-01 1.102997430169721849e+00 4.177562442651270858e-01 5.146852320543902071e-01
1.718874169164998023e+00 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 9.700908937958947487e-01 1.475392282005044242e+00 1.035235818766505389e+00 -1.195428414220341296e+00 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 4.480771345717912135e-01 9.649814315666671583e-02
-3.244941196273777861e-01 -4.836154708652846690e-01 -4.357616109179232033e-01 -2.568327484687564222e-01 -1.652266014546274753e-01 -4.839575512714668348e-01 8.990646956722191385e-01 3.251610423893890323e-01 -6.262490526587585205e-01 -5.951700310370819924e-01 1.148500438623573094e+00 4.207351387513956209e-01 4.912225901030330411e-01
-4.042889838014809833e-01 2.886469052283918035e+00 -1.564696478470725571e+00 -2.568327484687564222e-01 -1.155428326635534519e+00 2.268160177110444042e+00 -1.326258131737028334e+00 9.410310885782872115e-01 -6.262490526587585205e-01 -9.081053836094011844e-01 -1.854698119330562056e+00 4.196712478634428423e-01 -1.348524569965170006e+00
-3.346368275306133011e-01 3.589056599220159516e-01 -1.048737964784483889e+00 -2.568327484687564222e-01 7.652215713446725021e-01 8.109907186693802172e-01 1.110488281529136589e+00 -8.529715275502811611e-01 -5.111423114057382922e-01 -8.539434956641921426e-01 -2.491740237684469506e+00 3.952017574405204958e-01 -8.061234942661424929e-01
2.304553506398232254e-01 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 1.157887772709514262e+00 1.945502023685634074e-01 9.671502572193622083e-01 -1.017640816805945203e+00 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 4.480771345717912135e-01 9.149303006363701529e-01
-3.796695404751998515e-01 -4.836154708652846690e-01 -5.474791238528360360e-01 -2.568327484687564222e-01 -5.493565810506692015e-01 -2.596691254320391828e-01 -9.069944106309381082e-01 8.263691845592939789e-01 -5.111423114057382922e-01 -7.155297820264355790e-01 5.114583202696662001e-01 4.480771345717912135e-01 6.788041577947083287e-03
-3.933986561510782187e-01 -4.836154708652846690e-01 -3.740229853486293221e-01 -2.568327484687564222e-01 -3.188785932930441880e-01 7.249429578127444262e-01 8.203795710650511885e-02 -4.360460494528316522e-01 -5.111423114057382922e-01 -1.317849897280708171e-01 1.102997430169721849e+00 4.340337748508098503e-01 -6.998515277805824608e-01
1.249402001494071546e-01 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 6.286420230438577450e-01 -1.829688106308035467e+00 1.110488281529136589e+00 -1.187439068649985607e+00 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 2.206172627274101405e-01 -1.308500063106972311e+00
1.312689110008397497e+00 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 1.038380667946302127e+00 -5.234548841236937866e-01 9.456495535728962620e-01 -9.028309619430563426e-01 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 -3.692798979519415603e+00 1.607768315905865997e+00
-3.828973074705783741e-01 4.296023587677819805e-02 -4.754507273553265079e-01 -2.568327484687564222e-01 -2.847337062178404432e-01 -8.972689271894066509e-01 1.110488281529136589e+00 1.154918691903179306e+00 -5.111423114057382922e-01 -5.710980808392113195e-01 -1.490674051699758307e+00 3.388155403790040210e-01 2.372374412438337021e+00
-3.713005333344465697e-01 -4.836154708652846690e-01 -1.770473704370726931e-01 -2.568327484687564222e-01 -1.140092708418219275e-01 -4.980637415758343289e-01 5.084685794280842108e-01 1.274000810491035807e-01 -6.262490526587585205e-01 -6.132239936854850804e-01 -3.457778117654148470e-02 3.821158995186967333e-01 7.713941381104184591e-01
-3.638156678077346107e-01 -4.836154708652846690e-01 2.138151088411447631e+00 -2.568327484687564222e-01 2.018309346038114072e-01 -9.226600697372661086e-01 9.528164547883846147e-01 -9.779899906419576849e-01 -8.564625351647989770e-01 -1.311310549423735594e+00 2.839432780004135792e-01 4.794777161261611076e-02 2.003872918261135450e+00
-3.901004612085027801e-01 -4.836154708652846690e-01 -1.608777304070196090e-01 -2.568327484687564222e-01 -8.840060553541914667e-02 -7.562070241457417019e-01 -1.365525299659006708e-01 -4.838341720310702643e-01 -3.960355701527180639e-01 1.570784126463777297e-01 -3.075958318996437346e-01 3.906270266223219600e-01 1.199607851080241316e-01
-4.026442203577130785e-01 1.201426790709316572e+00 -1.448569063709434834e+00 -2.568327484687564222e-01 -1.095674774253927897e+00 9.478207646217362559e-01 -1.236671866543419318e+00 2.491407981758973378e+00 -9.715692764178192053e-01 -4.266663796519870044e-01 5.569613287235157806e-01 3.730728269710953948e-01 -9.455191905653838047e-01
-3.997599250432794515e-01 2.465208486890267281e+00 -1.303042303438956440e+00 -2.568327484687564222e-01 -1.343225205549154477e+00 1.091703905726275403e+00 -2.114617265440787541e+00 2.015844652530950576e+00 -5.111423114057382922e-01 -2.882526660142304409e-01 -1.672686085515159737e+00 1.786999617420564901e-01 -1.104237062589272123e+00
3.817080218904957828e-02 -4.836154708652846690e-01 1.245880952207605086e+00 -2.568327484687564222e-01 2.677335247556078102e+00 -1.127199829150581589e+00 1.110488281529136589e+00 -1.148330728913615095e+00 -5.111423114057382922e-01 -1.744322628818493343e-02 -1.718189093969010983e+00 4.480771345717912135e-01 1.887939863913251859e+00
-3.896063820712444281e-01 5.695359426188411067e-01 -8.782217608311961854e-01 -2.568327484687564222e-01 -8.908054518027057611e-01 -7.421008338413754846e-01 -1.007180238884570617e-01 1.718759357988835834e+00 -1.658220876466776350e-01 -7.335837446748385560e-01 5.569613287235157806e-01 4.290334876774303807e-01 5.647363629846886141e-02
-4.020526256012589839e-01 2.991784193632330613e+00 -1.333911616223603547e+00 -2.568327484687564222e-01 -1.215181879017140920e+00 -1.482302220275439064e-01 -1.096917292841389502e+00 1.247585237129712032e+00 -8.564625351647989770e-01 -3.484325415089072342e-01 -1.718189093969010983e+00 4.147773497788579955e-01 -7.329752575942635184e-01
6.585965932117812116e-01 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 9.700908937958947487e-01 7.432810052084207753e-01 1.067486874236204253e+00 -1.174863246918870230e+00 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 4.480771345717912135e-01 1.173019362101301644e+00
4.254833385106366883e-01 -4.836154708652846690e-01 1.028325795439617663e+00 -2.568327484687564222e-01 1.157887772709514262e+00 -7.336371196587552213e-01 1.071070324843948818e+00 -1.039044372222823975e+00 1.675885772401645823e+00 1.565287499221814205e+00 7.844763709927684570e-01 4.076492808295724135e-01 9.908388481260560487e-01
-3.872356690179082905e-01 -4.836154708652846690e-01 -3.740229853486293221e-01 -2.568327484687564222e-01 -3.188785932930441880e-01 -6.080920259498925340e-01 8.202287823018437063e-01 -7.541896807760688493e-01 -5.111423114057382922e-01 -1.317849897280708171e-01 1.102997430169721849e+00 4.349912766499680061e-01 8.169392666042302187e-01
